"SowingDate" "ReadingDate" "SowTreat" "Cultivar" "Block" "Plot" "DAS" "Sub1" "Sub2" "Sub3" "PlantPop" "PercEmerg" "TT.x" "TT.y" "TT_to_emerg"
"1299" 2016-03-15 2016-04-01 "S7" "Woogenellup" "1" "111" 17 15 15 23 1766.66666666667 100 3830.84 3555.36 275.48
"1300" 2016-03-15 2016-04-01 "S7" "Leura" "1" "112" 17 11 12 13 1200 100 3830.84 3555.36 275.48
"1301" 2016-03-15 2016-04-01 "S7" "Narrikup" "1" "113" 17 9 13 18 1333.33333333333 100 3830.84 3555.36 275.48
"1302" 2016-03-15 2016-04-01 "S7" "Monti" "1" "114" 17 18 23 13 1800 100 3830.84 3555.36 275.48
"1303" 2016-03-15 2016-04-01 "S7" "Woogenellup" "2" "115" 17 11 20 15 1533.33333333333 100 3830.84 3555.36 275.48
"1304" 2016-03-15 2016-04-01 "S7" "Leura" "2" "116" 17 15 19 20 1800 100 3830.84 3555.36 275.48
"1305" 2016-03-15 2016-04-01 "S7" "Narrikup" "2" "117" 17 28 12 17 1900 100 3830.84 3555.36 275.48
"1306" 2016-03-15 2016-04-01 "S7" "Antas" "2" "118" 17 17 21 24 2066.66666666667 100 3830.84 3555.36 275.48
"1307" 2016-03-15 2016-04-01 "S7" "Denmark" "2" "119" 17 20 17 20 1900 100 3830.84 3555.36 275.48
"1308" 2016-03-15 2016-04-01 "S7" "Monti" "2" "120" 17 11 16 20 1566.66666666667 100 3830.84 3555.36 275.48
"1309" 2016-03-15 2016-04-01 "S7" "Leura" "3" "121" 17 10 18 17 1500 100 3830.84 3555.36 275.48
"1310" 2016-03-15 2016-04-01 "S7" "Woogenellup" "3" "122" 17 26 22 17 2166.66666666667 100 3830.84 3555.36 275.48
"1311" 2016-03-15 2016-04-01 "S7" "Antas" "3" "123" 17 16 24 18 1933.33333333333 93.55 3830.84 3555.36 275.48
"1312" 2016-03-15 2016-04-01 "S7" "Monti" "3" "124" 17 17 26 22 2166.66666666667 100 3830.84 3555.36 275.48
"1313" 2016-03-15 2016-04-01 "S7" "Narrikup" "3" "125" 17 23 13 18 1800 100 3830.84 3555.36 275.48
"1314" 2016-03-15 2016-04-01 "S7" "Denmark" "3" "126" 17 14 14 17 1500 100 3830.84 3555.36 275.48
"1315" 2016-05-04 2016-05-04 "S8" "Antas" "1" "127" 0 0 0 0 0 0 4263.88 4263.88 0
"1316" 2016-05-04 2016-05-04 "S8" "Leura" "1" "128" 0 0 0 0 0 0 4263.88 4263.88 0
"1317" 2016-05-04 2016-05-04 "S8" "Denmark" "1" "129" 0 0 0 0 0 0 4263.88 4263.88 0
"1318" 2016-05-04 2016-05-04 "S8" "Monti" "1" "130" 0 0 0 0 0 0 4263.88 4263.88 0
"1319" 2016-05-04 2016-05-04 "S8" "Narrikup" "1" "131" 0 0 0 0 0 0 4263.88 4263.88 0
"1320" 2016-05-04 2016-05-04 "S8" "Woogenellup" "1" "132" 0 0 0 0 0 0 4263.88 4263.88 0
"1321" 2016-05-04 2016-05-04 "S8" "Denmark" "2" "133" 0 0 0 0 0 0 4263.88 4263.88 0
"1322" 2016-05-04 2016-05-04 "S8" "Woogenellup" "2" "134" 0 0 0 0 0 0 4263.88 4263.88 0
"1323" 2016-05-04 2016-05-04 "S8" "Narrikup" "2" "135" 0 0 0 0 0 0 4263.88 4263.88 0
"1324" 2016-05-04 2016-05-04 "S8" "Leura" "2" "136" 0 0 0 0 0 0 4263.88 4263.88 0
"1325" 2016-05-04 2016-05-04 "S8" "Monti" "2" "137" 0 0 0 0 0 0 4263.88 4263.88 0
"1326" 2016-05-04 2016-05-04 "S8" "Antas" "2" "138" 0 0 0 0 0 0 4263.88 4263.88 0
"1327" 2016-05-04 2016-05-04 "S8" "Leura" "3" "139" 0 0 0 0 0 0 4263.88 4263.88 0
"1328" 2016-05-04 2016-05-04 "S8" "Monti" "3" "140" 0 0 0 0 0 0 4263.88 4263.88 0
"1329" 2016-05-04 2016-05-04 "S8" "Woogenellup" "3" "141" 0 0 0 0 0 0 4263.88 4263.88 0
"1330" 2016-05-04 2016-05-04 "S8" "Antas" "3" "142" 0 0 0 0 0 0 4263.88 4263.88 0
"1331" 2016-05-04 2016-05-04 "S8" "Denmark" "3" "143" 0 0 0 0 0 0 4263.88 4263.88 0
"1332" 2016-05-04 2016-05-04 "S8" "Narrikup" "3" "144" 0 0 0 0 0 0 4263.88 4263.88 0
"1333" 2016-05-04 2016-05-11 "S8" "Antas" "1" "127" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1334" 2016-05-04 2016-05-11 "S8" "Leura" "1" "128" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1335" 2016-05-04 2016-05-11 "S8" "Denmark" "1" "129" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1336" 2016-05-04 2016-05-11 "S8" "Monti" "1" "130" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1337" 2016-05-04 2016-05-11 "S8" "Narrikup" "1" "131" 7 0 1 0 33.3333333333333 1.69 4356.95 4263.88 93.0699999999997
"1338" 2016-05-04 2016-05-11 "S8" "Woogenellup" "1" "132" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1339" 2016-05-04 2016-05-11 "S8" "Denmark" "2" "133" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1340" 2016-05-04 2016-05-11 "S8" "Woogenellup" "2" "134" 7 1 2 1 133.333333333333 5.88 4356.95 4263.88 93.0699999999997
"1341" 2016-05-04 2016-05-11 "S8" "Narrikup" "2" "135" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1342" 2016-05-04 2016-05-11 "S8" "Leura" "2" "136" 7 0 1 0 33.3333333333333 1.49 4356.95 4263.88 93.0699999999997
"1343" 2016-05-04 2016-05-11 "S8" "Monti" "2" "137" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1344" 2016-05-04 2016-05-11 "S8" "Antas" "2" "138" 7 0 2 1 100 5.26 4356.95 4263.88 93.0699999999997
"1345" 2016-05-04 2016-05-11 "S8" "Leura" "3" "139" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1346" 2016-05-04 2016-05-11 "S8" "Monti" "3" "140" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1347" 2016-05-04 2016-05-11 "S8" "Woogenellup" "3" "141" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1348" 2016-05-04 2016-05-11 "S8" "Antas" "3" "142" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1349" 2016-05-04 2016-05-11 "S8" "Denmark" "3" "143" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1350" 2016-05-04 2016-05-11 "S8" "Narrikup" "3" "144" 7 0 0 0 0 0 4356.95 4263.88 93.0699999999997
"1351" 2016-05-04 2016-05-13 "S8" "Antas" "1" "127" 9 4 0 0 133.333333333333 6.45 4383.11 4263.88 119.23
"1352" 2016-05-04 2016-05-13 "S8" "Leura" "1" "128" 9 2 3 0 166.666666666667 7.58 4383.11 4263.88 119.23
"1353" 2016-05-04 2016-05-13 "S8" "Denmark" "1" "129" 9 6 3 1 333.333333333333 18.18 4383.11 4263.88 119.23
"1354" 2016-05-04 2016-05-13 "S8" "Monti" "1" "130" 9 1 3 4 266.666666666667 12.7 4383.11 4263.88 119.23
"1355" 2016-05-04 2016-05-13 "S8" "Narrikup" "1" "131" 9 0 1 0 33.3333333333333 1.69 4383.11 4263.88 119.23
"1356" 2016-05-04 2016-05-13 "S8" "Woogenellup" "1" "132" 9 1 0 0 33.3333333333333 1.39 4383.11 4263.88 119.23
"1357" 2016-05-04 2016-05-13 "S8" "Denmark" "2" "133" 9 3 0 2 166.666666666667 7.35 4383.11 4263.88 119.23
"1358" 2016-05-04 2016-05-13 "S8" "Woogenellup" "2" "134" 9 6 2 3 366.666666666667 16.18 4383.11 4263.88 119.23
"1359" 2016-05-04 2016-05-13 "S8" "Narrikup" "2" "135" 9 5 3 2 333.333333333333 17.54 4383.11 4263.88 119.23
"1360" 2016-05-04 2016-05-13 "S8" "Leura" "2" "136" 9 2 7 6 500 22.39 4383.11 4263.88 119.23
"1361" 2016-05-04 2016-05-13 "S8" "Monti" "2" "137" 9 3 6 5 466.666666666667 23.73 4383.11 4263.88 119.23
"1362" 2016-05-04 2016-05-13 "S8" "Antas" "2" "138" 9 3 2 6 366.666666666667 19.3 4383.11 4263.88 119.23
"1363" 2016-05-04 2016-05-13 "S8" "Leura" "3" "139" 9 4 4 4 400 21.82 4383.11 4263.88 119.23
"1364" 2016-05-04 2016-05-13 "S8" "Monti" "3" "140" 9 4 4 2 333.333333333333 17.54 4383.11 4263.88 119.23
"1365" 2016-05-04 2016-05-13 "S8" "Woogenellup" "3" "141" 9 11 9 14 1133.33333333333 51.52 4383.11 4263.88 119.23
"1366" 2016-05-04 2016-05-13 "S8" "Antas" "3" "142" 9 3 5 7 500 21.74 4383.11 4263.88 119.23
"1367" 2016-05-04 2016-05-13 "S8" "Denmark" "3" "143" 9 4 6 2 400 20.34 4383.11 4263.88 119.23
"1368" 2016-05-04 2016-05-13 "S8" "Narrikup" "3" "144" 9 3 5 3 366.666666666667 17.19 4383.11 4263.88 119.23
"1369" 2016-05-04 2016-05-16 "S8" "Antas" "1" "127" 12 10 5 3 600 29.03 4417.66 4263.88 153.78
"1370" 2016-05-04 2016-05-16 "S8" "Leura" "1" "128" 12 8 7 3 600 27.27 4417.66 4263.88 153.78
"1371" 2016-05-04 2016-05-16 "S8" "Denmark" "1" "129" 12 1 0 3 133.333333333333 7.27 4417.66 4263.88 153.78
"1372" 2016-05-04 2016-05-16 "S8" "Monti" "1" "130" 12 9 3 6 600 28.57 4417.66 4263.88 153.78
"1373" 2016-05-04 2016-05-16 "S8" "Narrikup" "1" "131" 12 9 5 4 600 30.51 4417.66 4263.88 153.78
"1374" 2016-05-04 2016-05-16 "S8" "Woogenellup" "1" "132" 12 5 7 4 533.333333333333 22.22 4417.66 4263.88 153.78
"1375" 2016-05-04 2016-05-16 "S8" "Denmark" "2" "133" 12 10 6 5 700 30.88 4417.66 4263.88 153.78
"1376" 2016-05-04 2016-05-16 "S8" "Woogenellup" "2" "134" 12 9 12 20 1366.66666666667 60.29 4417.66 4263.88 153.78
"1377" 2016-05-04 2016-05-16 "S8" "Narrikup" "2" "135" 12 15 14 11 1333.33333333333 70.18 4417.66 4263.88 153.78
"1378" 2016-05-04 2016-05-16 "S8" "Leura" "2" "136" 12 5 15 8 933.333333333333 41.79 4417.66 4263.88 153.78
"1379" 2016-05-04 2016-05-16 "S8" "Monti" "2" "137" 12 9 10 12 1033.33333333333 52.54 4417.66 4263.88 153.78
"1380" 2016-05-04 2016-05-16 "S8" "Antas" "2" "138" 12 16 15 10 1366.66666666667 71.93 4417.66 4263.88 153.78
"1381" 2016-05-04 2016-05-16 "S8" "Leura" "3" "139" 12 13 8 13 1133.33333333333 61.82 4417.66 4263.88 153.78
"1382" 2016-05-04 2016-05-16 "S8" "Monti" "3" "140" 12 20 14 13 1566.66666666667 82.46 4417.66 4263.88 153.78
"1383" 2016-05-04 2016-05-16 "S8" "Woogenellup" "3" "141" 12 13 14 16 1433.33333333333 65.15 4417.66 4263.88 153.78
"1384" 2016-05-04 2016-05-16 "S8" "Antas" "3" "142" 12 12 11 17 1333.33333333333 57.97 4417.66 4263.88 153.78
"1385" 2016-05-04 2016-05-16 "S8" "Denmark" "3" "143" 12 11 18 9 1266.66666666667 64.41 4417.66 4263.88 153.78
"1386" 2016-05-04 2016-05-16 "S8" "Narrikup" "3" "144" 12 17 16 15 1600 75 4417.66 4263.88 153.78
"1387" 2016-05-04 2016-05-18 "S8" "Antas" "1" "127" 14 8 7 12 900 43.55 4436.03 4263.88 172.15
"1388" 2016-05-04 2016-05-18 "S8" "Leura" "1" "128" 14 13 10 6 966.666666666667 43.94 4436.03 4263.88 172.15
"1389" 2016-05-04 2016-05-18 "S8" "Denmark" "1" "129" 14 3 4 1 266.666666666667 14.55 4436.03 4263.88 172.15
"1390" 2016-05-04 2016-05-18 "S8" "Monti" "1" "130" 14 6 10 9 833.333333333333 39.68 4436.03 4263.88 172.15
"1391" 2016-05-04 2016-05-18 "S8" "Narrikup" "1" "131" 14 11 12 14 1233.33333333333 62.71 4436.03 4263.88 172.15
"1392" 2016-05-04 2016-05-18 "S8" "Woogenellup" "1" "132" 14 7 6 7 666.666666666667 27.78 4436.03 4263.88 172.15
"1393" 2016-05-04 2016-05-18 "S8" "Denmark" "2" "133" 14 16 11 8 1166.66666666667 51.47 4436.03 4263.88 172.15
"1394" 2016-05-04 2016-05-18 "S8" "Woogenellup" "2" "134" 14 17 22 20 1966.66666666667 86.76 4436.03 4263.88 172.15
"1395" 2016-05-04 2016-05-18 "S8" "Narrikup" "2" "135" 14 12 8 9 966.666666666667 50.88 4436.03 4263.88 172.15
"1396" 2016-05-04 2016-05-18 "S8" "Leura" "2" "136" 14 7 12 7 866.666666666667 38.81 4436.03 4263.88 172.15
"1397" 2016-05-04 2016-05-18 "S8" "Monti" "2" "137" 14 23 21 15 1966.66666666667 100 4436.03 4263.88 172.15
"1398" 2016-05-04 2016-05-18 "S8" "Antas" "2" "138" 14 14 8 12 1133.33333333333 59.65 4436.03 4263.88 172.15
"1399" 2016-05-04 2016-05-18 "S8" "Leura" "3" "139" 14 9 10 6 833.333333333333 45.45 4436.03 4263.88 172.15
"1400" 2016-05-04 2016-05-18 "S8" "Monti" "3" "140" 14 10 7 11 933.333333333333 49.12 4436.03 4263.88 172.15
"1401" 2016-05-04 2016-05-18 "S8" "Woogenellup" "3" "141" 14 15 13 12 1333.33333333333 60.61 4436.03 4263.88 172.15
"1402" 2016-05-04 2016-05-18 "S8" "Antas" "3" "142" 14 11 9 7 900 39.13 4436.03 4263.88 172.15
"1403" 2016-05-04 2016-05-18 "S8" "Denmark" "3" "143" 14 12 10 7 966.666666666667 49.15 4436.03 4263.88 172.15
"1404" 2016-05-04 2016-05-18 "S8" "Narrikup" "3" "144" 14 10 5 11 866.666666666667 40.63 4436.03 4263.88 172.15
"1405" 2016-05-04 2016-05-20 "S8" "Antas" "1" "127" 16 10 13 13 1200 58.06 4452.48 4263.88 188.599999999999
"1406" 2016-05-04 2016-05-20 "S8" "Leura" "1" "128" 16 8 5 4 566.666666666667 25.76 4452.48 4263.88 188.599999999999
"1407" 2016-05-04 2016-05-20 "S8" "Denmark" "1" "129" 16 8 12 10 1000 54.55 4452.48 4263.88 188.599999999999
"1408" 2016-05-04 2016-05-20 "S8" "Monti" "1" "130" 16 13 18 15 1533.33333333333 73.02 4452.48 4263.88 188.599999999999
"1409" 2016-05-04 2016-05-20 "S8" "Narrikup" "1" "131" 16 9 8 10 900 45.76 4452.48 4263.88 188.599999999999
"1410" 2016-05-04 2016-05-20 "S8" "Woogenellup" "1" "132" 16 16 15 12 1433.33333333333 59.72 4452.48 4263.88 188.599999999999
"1411" 2016-05-04 2016-05-20 "S8" "Denmark" "2" "133" 16 20 23 25 2266.66666666667 100 4452.48 4263.88 188.599999999999
"1412" 2016-05-04 2016-05-20 "S8" "Woogenellup" "2" "134" 16 13 9 10 1066.66666666667 47.06 4452.48 4263.88 188.599999999999
"1413" 2016-05-04 2016-05-20 "S8" "Narrikup" "2" "135" 16 9 17 10 1200 63.16 4452.48 4263.88 188.599999999999
"1414" 2016-05-04 2016-05-20 "S8" "Leura" "2" "136" 16 25 22 20 2233.33333333333 100 4452.48 4263.88 188.599999999999
"1415" 2016-05-04 2016-05-20 "S8" "Monti" "2" "137" 16 14 17 14 1500 76.27 4452.48 4263.88 188.599999999999
"1416" 2016-05-04 2016-05-20 "S8" "Antas" "2" "138" 16 12 12 15 1300 68.42 4452.48 4263.88 188.599999999999
"1417" 2016-05-04 2016-05-20 "S8" "Leura" "3" "139" 16 11 9 13 1100 60 4452.48 4263.88 188.599999999999
"1418" 2016-05-04 2016-05-20 "S8" "Monti" "3" "140" 16 18 15 17 1666.66666666667 87.72 4452.48 4263.88 188.599999999999
"1419" 2016-05-04 2016-05-20 "S8" "Woogenellup" "3" "141" 16 15 14 10 1300 59.09 4452.48 4263.88 188.599999999999
"1420" 2016-05-04 2016-05-20 "S8" "Antas" "3" "142" 16 17 12 10 1300 56.52 4452.48 4263.88 188.599999999999
"1421" 2016-05-04 2016-05-20 "S8" "Denmark" "3" "143" 16 13 8 14 1166.66666666667 59.32 4452.48 4263.88 188.599999999999
"1422" 2016-05-04 2016-05-20 "S8" "Narrikup" "3" "144" 16 18 13 15 1533.33333333333 71.88 4452.48 4263.88 188.599999999999
"1423" 2016-05-04 2016-05-22 "S8" "Antas" "1" "127" 18 17 13 10 1333.33333333333 64.52 4468.28 4263.88 204.4
"1424" 2016-05-04 2016-05-22 "S8" "Leura" "1" "128" 18 15 10 10 1166.66666666667 53.03 4468.28 4263.88 204.4
"1425" 2016-05-04 2016-05-22 "S8" "Denmark" "1" "129" 18 14 8 13 1166.66666666667 63.64 4468.28 4263.88 204.4
"1426" 2016-05-04 2016-05-22 "S8" "Monti" "1" "130" 18 15 12 15 1400 66.67 4468.28 4263.88 204.4
"1427" 2016-05-04 2016-05-22 "S8" "Narrikup" "1" "131" 18 13 11 17 1366.66666666667 69.49 4468.28 4263.88 204.4
"1428" 2016-05-04 2016-05-22 "S8" "Woogenellup" "1" "132" 18 13 7 1 700 29.17 4468.28 4263.88 204.4
"1429" 2016-05-04 2016-05-22 "S8" "Denmark" "2" "133" 18 12 15 8 1166.66666666667 51.47 4468.28 4263.88 204.4
"1430" 2016-05-04 2016-05-22 "S8" "Woogenellup" "2" "134" 18 17 12 18 1566.66666666667 69.12 4468.28 4263.88 204.4
"1431" 2016-05-04 2016-05-22 "S8" "Narrikup" "2" "135" 18 17 19 17 1766.66666666667 92.98 4468.28 4263.88 204.4
"1432" 2016-05-04 2016-05-22 "S8" "Leura" "2" "136" 18 15 17 13 1500 67.16 4468.28 4263.88 204.4
"1433" 2016-05-04 2016-05-22 "S8" "Monti" "2" "137" 18 12 15 16 1433.33333333333 72.88 4468.28 4263.88 204.4
"1434" 2016-05-04 2016-05-22 "S8" "Antas" "2" "138" 18 12 19 14 1500 78.95 4468.28 4263.88 204.4
"1435" 2016-05-04 2016-05-22 "S8" "Leura" "3" "139" 18 10 10 16 1200 65.45 4468.28 4263.88 204.4
"1436" 2016-05-04 2016-05-22 "S8" "Monti" "3" "140" 18 10 15 12 1233.33333333333 64.91 4468.28 4263.88 204.4
"1437" 2016-05-04 2016-05-22 "S8" "Woogenellup" "3" "141" 18 21 19 13 1766.66666666667 80.3 4468.28 4263.88 204.4
"1438" 2016-05-04 2016-05-22 "S8" "Antas" "3" "142" 18 19 23 20 2066.66666666667 89.86 4468.28 4263.88 204.4
"1439" 2016-05-04 2016-05-22 "S8" "Denmark" "3" "143" 18 13 17 16 1533.33333333333 77.97 4468.28 4263.88 204.4
"1440" 2016-05-04 2016-05-22 "S8" "Narrikup" "3" "144" 18 21 15 20 1866.66666666667 87.5 4468.28 4263.88 204.4
"1441" 2016-05-04 2016-05-24 "S8" "Antas" "1" "127" 20 20 25 15 2000 96.77 4485.12 4263.88 221.24
"1442" 2016-05-04 2016-05-24 "S8" "Leura" "1" "128" 20 10 17 17 1466.66666666667 66.67 4485.12 4263.88 221.24
"1443" 2016-05-04 2016-05-24 "S8" "Denmark" "1" "129" 20 18 19 14 1700 92.73 4485.12 4263.88 221.24
"1444" 2016-05-04 2016-05-24 "S8" "Monti" "1" "130" 20 18 23 22 2100 100 4485.12 4263.88 221.24
"1445" 2016-05-04 2016-05-24 "S8" "Narrikup" "1" "131" 20 27 17 13 1900 96.61 4485.12 4263.88 221.24
"1446" 2016-05-04 2016-05-24 "S8" "Woogenellup" "1" "132" 20 28 15 22 2166.66666666667 90.28 4485.12 4263.88 221.24
"1447" 2016-05-04 2016-05-24 "S8" "Denmark" "2" "133" 20 23 24 19 2200 97.06 4485.12 4263.88 221.24
"1448" 2016-05-04 2016-05-24 "S8" "Woogenellup" "2" "134" 20 28 20 20 2266.66666666667 100 4485.12 4263.88 221.24
"1449" 2016-05-04 2016-05-24 "S8" "Narrikup" "2" "135" 20 16 22 19 1900 100 4485.12 4263.88 221.24
"1450" 2016-05-04 2016-05-24 "S8" "Leura" "2" "136" 20 9 16 18 1433.33333333333 64.18 4485.12 4263.88 221.24
"1451" 2016-05-04 2016-05-24 "S8" "Monti" "2" "137" 20 22 13 24 1966.66666666667 100 4485.12 4263.88 221.24
"1452" 2016-05-04 2016-05-24 "S8" "Antas" "2" "138" 20 22 18 17 1900 100 4485.12 4263.88 221.24
"1453" 2016-05-04 2016-05-24 "S8" "Leura" "3" "139" 20 13 15 21 1633.33333333333 89.09 4485.12 4263.88 221.24
"1454" 2016-05-04 2016-05-24 "S8" "Monti" "3" "140" 20 25 17 15 1900 100 4485.12 4263.88 221.24
"1455" 2016-05-04 2016-05-24 "S8" "Woogenellup" "3" "141" 20 24 25 17 2200 100 4485.12 4263.88 221.24
"1456" 2016-05-04 2016-05-24 "S8" "Antas" "3" "142" 20 20 21 28 2300 100 4485.12 4263.88 221.24
"1457" 2016-05-04 2016-05-24 "S8" "Denmark" "3" "143" 20 18 17 21 1866.66666666667 94.92 4485.12 4263.88 221.24
"1458" 2016-05-04 2016-05-24 "S8" "Narrikup" "3" "144" 20 20 21 23 2133.33333333333 100 4485.12 4263.88 221.24
"1459" 2016-05-04 2016-05-26 "S8" "Antas" "1" "127" 22 20 24 18 2066.66666666667 100 4503 4263.88 239.12
"1460" 2016-05-04 2016-05-26 "S8" "Leura" "1" "128" 22 25 23 18 2200 100 4503 4263.88 239.12
"1461" 2016-05-04 2016-05-26 "S8" "Denmark" "1" "129" 22 13 20 17 1666.66666666667 90.91 4503 4263.88 239.12
"1462" 2016-05-04 2016-05-26 "S8" "Monti" "1" "130" 22 18 21 15 1800 85.71 4503 4263.88 239.12
"1463" 2016-05-04 2016-05-26 "S8" "Narrikup" "1" "131" 22 18 15 26 1966.66666666667 100 4503 4263.88 239.12
"1464" 2016-05-04 2016-05-26 "S8" "Woogenellup" "1" "132" 22 25 27 20 2400 100 4503 4263.88 239.12
"1465" 2016-05-04 2016-05-26 "S8" "Denmark" "2" "133" 22 25 19 13 1900 83.82 4503 4263.88 239.12
"1466" 2016-05-04 2016-05-26 "S8" "Woogenellup" "2" "134" 22 18 28 15 2033.33333333333 89.71 4503 4263.88 239.12
"1467" 2016-05-04 2016-05-26 "S8" "Narrikup" "2" "135" 22 21 14 15 1666.66666666667 87.72 4503 4263.88 239.12
"1468" 2016-05-04 2016-05-26 "S8" "Leura" "2" "136" 22 15 19 19 1766.66666666667 79.1 4503 4263.88 239.12
"1469" 2016-05-04 2016-05-26 "S8" "Monti" "2" "137" 22 8 10 24 1400 71.19 4503 4263.88 239.12
"1470" 2016-05-04 2016-05-26 "S8" "Antas" "2" "138" 22 15 14 22 1700 89.47 4503 4263.88 239.12
"1471" 2016-05-04 2016-05-26 "S8" "Leura" "3" "139" 22 20 17 18 1833.33333333333 100 4503 4263.88 239.12
"1472" 2016-05-04 2016-05-26 "S8" "Monti" "3" "140" 22 8 19 21 1600 84.21 4503 4263.88 239.12
"1473" 2016-05-04 2016-05-26 "S8" "Woogenellup" "3" "141" 22 15 16 11 1400 63.64 4503 4263.88 239.12
"1474" 2016-05-04 2016-05-26 "S8" "Antas" "3" "142" 22 18 15 21 1800 78.26 4503 4263.88 239.12
"1475" 2016-05-04 2016-05-26 "S8" "Denmark" "3" "143" 22 14 20 25 1966.66666666667 100 4503 4263.88 239.12
"1476" 2016-05-04 2016-05-26 "S8" "Narrikup" "3" "144" 22 21 22 16 1966.66666666667 92.19 4503 4263.88 239.12
"1477" 2016-05-04 2016-05-29 "S8" "Antas" "1" "127" 25 21 22 18 2033.33333333333 98.39 4527.88 4263.88 264
"1478" 2016-05-04 2016-05-29 "S8" "Leura" "1" "128" 25 22 25 18 2166.66666666667 98.48 4527.88 4263.88 264
"1479" 2016-05-04 2016-05-29 "S8" "Denmark" "1" "129" 25 13 25 17 1833.33333333333 100 4527.88 4263.88 264
"1480" 2016-05-04 2016-05-29 "S8" "Monti" "1" "130" 25 18 21 15 1800 85.71 4527.88 4263.88 264
"1481" 2016-05-04 2016-05-29 "S8" "Narrikup" "1" "131" 25 18 15 26 1966.66666666667 100 4527.88 4263.88 264
"1482" 2016-05-04 2016-05-29 "S8" "Woogenellup" "1" "132" 25 25 27 20 2400 100 4527.88 4263.88 264
"1483" 2016-05-04 2016-05-29 "S8" "Denmark" "2" "133" 25 25 19 13 1900 83.82 4527.88 4263.88 264
"1484" 2016-05-04 2016-05-29 "S8" "Woogenellup" "2" "134" 25 20 28 15 2100 92.65 4527.88 4263.88 264
"1485" 2016-05-04 2016-05-29 "S8" "Narrikup" "2" "135" 25 21 14 15 1666.66666666667 87.72 4527.88 4263.88 264
"1486" 2016-05-04 2016-05-29 "S8" "Leura" "2" "136" 25 15 19 19 1766.66666666667 79.1 4527.88 4263.88 264
"1487" 2016-05-04 2016-05-29 "S8" "Monti" "2" "137" 25 8 10 24 1400 71.19 4527.88 4263.88 264
"1488" 2016-05-04 2016-05-29 "S8" "Antas" "2" "138" 25 14 15 22 1700 89.47 4527.88 4263.88 264
"1489" 2016-05-04 2016-05-29 "S8" "Leura" "3" "139" 25 19 17 18 1800 98.18 4527.88 4263.88 264
"1490" 2016-05-04 2016-05-29 "S8" "Monti" "3" "140" 25 8 19 21 1600 84.21 4527.88 4263.88 264
"1491" 2016-05-04 2016-05-29 "S8" "Woogenellup" "3" "141" 25 19 23 11 1766.66666666667 80.3 4527.88 4263.88 264
"1492" 2016-05-04 2016-05-29 "S8" "Antas" "3" "142" 25 15 21 17 1766.66666666667 76.81 4527.88 4263.88 264
"1493" 2016-05-04 2016-05-29 "S8" "Denmark" "3" "143" 25 14 20 25 1966.66666666667 100 4527.88 4263.88 264
"1494" 2016-05-04 2016-05-29 "S8" "Narrikup" "3" "144" 25 21 22 16 1966.66666666667 92.19 4527.88 4263.88 264
